 smile id
3046 C[C@@H](CNC1=NC(=NC(=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2)N(CCN(C)C)CC1=CC=CC=C1)C(O)=O L92166
3047 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)CC=C L49026
3048 CN(CC1=C(NC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N2CCC(O)(CC2)C2=CC=C(Cl)C=C2)C=CC=C1)C1CCCCC1 L40319
3049 CC(NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1)C(O)C1=CC=CC=C1 L89175
3050 COC1=CC(CCNC2=NC(=NC(NCCC3=CNC4=C3C=C(C)C=C4)=N2)N2CCC(CCCC(O)=O)CC2)=CC=C1 L5468
3051 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC(=C(C)C=C2)N(=O)=O)=N1 L43266
3052 CCN(CC1=CC(C)=CC=C1)C1=NC(NCC2=CC=CC(Cl)=C2)=NC(NC[C@H](C)C(O)=O)=N1 L89991
3053 CC(C)N(CC1=CC=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L85698
3054 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(NCCC2=CC=C(Cl)C(Cl)=C2)=N1 L22823
3055 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=C(C=C2)C(F)(F)F)=N1 L64023
3056 CC1C2CC(CC1NC1=NC(=NC(NC3(CCSCC3)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1)C2(C)C L36930
3057 COC1=CC=CC(CNC2=NC(=NC(=N2)N(CC2=CC=CC=C2)CC2=CC=CC=C2)N2CCC(CCCC(O)=O)CC2)=C1OC L16040
3058 CN(CC1=CC=C(Cl)C=C1)C1=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53524
3059 OC(=O)CCCC1CCN(CC1)C1=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=NC(=N1)N1CCC(CC1)N1CCCC1 L35731
3060 C[C@@H](CNC1=NC(N[C@@H](C)C2=CC=C(Br)C=C2)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1)C(O)=O L86781
3061 OCC1CN(C2=NC(NCC3=CC=CS3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L723
3062 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C(C=C2)N2C=CC=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L24171
3063 OCC1CN(C2=NC(=NC(=N2)N2CCC(CCCC(O)=O)CC2)N2CCN(CC3=CC=CC=C3)CC2)C2=CC=CC=C2O1 L599
3064 C[C@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CO1)C1=CC=CC=C1 L49994
3065 C[C@@H](CNC1=NC(NC(C)C2=CC=CO2)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L77632
3066 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=CC(I)=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16460
3067 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C(F)C=CC(F)=C2F)=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=N1 L32317
3068 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC#C)=N1)N1CCC(CCCC(O)=O)CC1 L32512
3069 CCN(CC1=CC(C)=CC=C1)C1=NC(NC2=CC=C(N)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53113
3070 COC1=C(OC)C(CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N(C)CC2=CC=CC(=C2)C(F)(F)F)=CC=C1 L53278
3071 CN(CC1=CC(Cl)=CC=C1)C1=NC(=NC(NC2=CC(=C(C)C=C2)N(=O)=O)=N1)N1CCC(CCCC(O)=O)CC1 L6402
3072 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCN(C)C L89945
3073 CCN(CC(C)=C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1 L51521
3074 OC(=O)C1(CCSCC1)NC1=NC(NCC2=C3C=CC=CC3=CC=C2)=NC(NCC2=CC(Br)=CC=C2F)=N1 L63690
3075 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NC2=CC=C(N)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6265
3076 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(=N1)N(CC=C)C1CCCCC1)N1CCC(CCCC(O)=O)CC1 L11584
3077 CC1=CC2=C(NC=C2CCNC2=NC(NCC3=CC=NC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5525
3078 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2CCCCC2N)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L18551
3079 OC(=O)C1(CCSCC1)NC1=NC(NCC2=CC=CC(=C2)C(F)(F)F)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L64301
3080 COC1=CC=CC2=C1NC=C2CCNC1=NC(NC[C@H](C)C2=CC=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92597
3081 N[C@H]([C@@H](NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F)C1=CC=CC=C1)C1=CC=CC=C1 L36019
3082 CCCN(C)C1=NC(NC(C)C(O)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L48057
3083 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(OC(F)(F)F)C=C2)=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=N1 L31933
3084 CN(CC1=CC=CC=C1)C1=NC(=NC(NC2=C3C=CC=CC3=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L22721
3085 CN(CC=C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L54212
3086 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCNCC1 L43029
3087 CC(NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(=C2)C(F)(F)F)=N1)C(O)C1=CC=CC=C1 L64185
3088 C[C@@H](NC1=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(Br)C=C1 L15700
3089 COC1=CC=CC(OC)=C1CNC1=NC(NCCC2=C(C)C=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L20193
3090 NC1=CC=C(OC2=CC=C(NC3=NC(NC4=CC=C(OCC5=CC=CC=C5)C=C4)=NC(=N3)N3CCC(CCCC(O)=O)CC3)C=C2)C=C1 L24701
3091 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(F)C=C2)=N1 L62082
3092 C[C@@H](CNC1=NC(NCC2=CC(C)=CC(C)=C2)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L79552
3093 OC(=O)C1(CCSCC1)NC1=NC(NC2=CC=CC=N2=O)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L40491
3094 CN(CC1=CC=C(Cl)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)C1CCCC1 L48259
3095 OC(=O)CCCC1CCN(CC1)C1=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=NC(NCCC2=CC=C(OC3=CC=CC=C3)C=C2)=N1 L35878
3096 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L60093
3097 N[C@H]([C@@H](NC1=NC(NCCC2=CC=C(OC3=CC=CC=C3)C=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1)C1=CC=CC=C1 L36070
3098 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(N[C@H]2CCCC[C@@H]2OCC2=CC=CC=C2)=N1)N1CCCCC1C1=CC=CN=C1 L3709
3099 COC1=CC=CC(CN(C)C2=NC(NC3(CCSCC3)C(O)=O)=NC(NC3=C4C=CC=CC4=CC=C3)=N2)=C1 L59590
3100 CC1=CC2=C(NC=C2CCNC2=NC(N[C@H]3C[C@@H]3C3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5563
3101 CC1=CC2=C(NC=C2CCNC2=NC(=NC(N[C@H]3C[C@@H]3C3=CC=CC=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L35743
3102 COC1=CC=C(C=C1)C(NC1=NC(NCCC2=CC=CC(OC)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(OC)C=C1 L19484
3103 C[C@@H](CNC1=NC(NC2=C(C)C=CC(I)=C2)=NC(=N1)N(C)CC1=CC=CN=C1)C(O)=O L76873
3104 CN(CC1=CC=CC=C1Cl)C1=NC(=NC(NCC2=CC=C(OC(F)(F)F)C=C2)=N1)N1CCC(CCCC(O)=O)CC1 L31940
3105 CCN(CCN(C)C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=C(Cl)C=C1 L53432
3106 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CC=C(Br)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L43162
3107 NC1CCC(CC1)NC1=NC(=NC(=N1)N1CC(CO)OC2=CC=CC=C12)N1CCC(CCCC(O)=O)CC1 L698
3108 COC1=CC=CC(OC)=C1CNC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC(Cl)=CC=C1 L20226
3109 OCC1CC2=C(C=CC=C2)N1C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(F)=C2F)=N1 L66440
3110 CC(C)CN(CC(C)C)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47613
3111 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=C3C=CC=CC3=C2)=NC(NCC2=CC(I)=CC=C2)=N1 L26444
3112 C[C@@H](CNC1=NC(NC(C)C(O)C2=CC=CC=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1)C(O)=O L89259
3113 CC1=CC2=C(NC=C2CCNC2=NC(NCCC3=CC=C(O)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5541
3114 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NCCC3=CC=C(O)C=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L33823
3115 C[C@@H](CNC1=NC(NC2=CC=CC=N2=O)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1)C(O)=O L77355
3116 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CN=C1)C1=CC=C(Br)C=C1 L52489
3117 CN(CC1=C(NC2=NC(=NC(=N2)N2CCC(CCCC(O)=O)CC2)N(C)CC2=CC=CC3=C2C=CC=C3)C=CC=C1)C1CCCCC1 L3328
3118 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(Cl)C(Cl)=CC=C2)=N1)C1=CC=CC=C1)C1=CC=CC=C1 L64701
3119 C[C@@H](CNC1=NC(=NC(NC2=CC=C(N)C=C2)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74425
3120 CCCN(CCC)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L86082
3121 COC1=CC=CC=C1CCNC1=NC(=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F)N1CCC(CCCC(O)=O)CC1 L16413
3122 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C3C=CC=CC3=CC=C2)=NC(NCCC2=CC=CC(Cl)=C2)=N1 L26846
3123 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(NC2=CC=C(N)C=C2)=N1)C(O)=O L96505
3124 CC(CC1=CC=C(Cl)C=C1)NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC=CC2=C1C=CC=C2 L14464
3125 OC(=O)C1(CCSCC1)NC1=NC(=NC(NCC2=CC(I)=CC=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52940
3126 C[C@H](NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC(Cl)=CC=C1)C1=CC=C(Br)C=C1 L12930
3127 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NC3=CC=C(CC4=CC=CC=C4)C=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L23455
3128 OC(=O)CCCC1CCN(CC1)C1=NC(NCCSCC2=C(Cl)C=CC=C2Cl)=NC(NCCC2=CC=C(OC3=CC=CC=C3)C=C2)=N1 L35686
3129 COC1=CC=CC(OC)=C1CNC1=NC(=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L35814
3130 COC1=CC=CC(OC)=C1CNC1=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L20347
3131 CC(NC1=NC(N[C@@H](C)C2=CC=CC3=C2C=CC=C3)=NC(NC2(CCSCC2)C(O)=O)=N1)C(O)C1=CC=CC=C1 L52278
3132 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(F)=C2F)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L29741
3133 CCN(CC(C)=C)C1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N(C)CC1=CC=CC2=C1C=CC=C2 L14656
3134 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C3C=CC=CC3=CC=C2)=NC(NCCC2=CC=C(Br)C=C2)=N1 L26842
3135 CN(CC1=CC=C(Cl)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)C1CCCCC1 L48451
3136 CCC(NC1=NC(NCCC2=CC=C(OC)C(Br)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1 L1115
3137 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCCN(C)C L89941
3138 CN(CC#C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L54020
3139 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=NC=C1 L53068
3140 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1 L16511
3141 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C(F)C=CC(F)=C2F)=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=N1 L32413
3142 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1 L88127
3143 OCC1CN(C2=NC(NCC3=CC=CN=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L721
3144 OC(=O)C1(CCSCC1)NC1=NC(=NC(=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2)N1CCN(CC1)C1=CC=C(F)C=C1 L59142
3145 CN(CC1=CC=C(C)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72840
3146 COC1=CC2=C(NC=C2CCNC2=NC(=NC(NCC3=CC=CC(Cl)=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L27547
3147 OCC1CN(C2=NC(NC3CCN(CC4=CC=CC=C4)CC3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L699
3148 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(NCCC2=CC=CC(C)=C2)=N1)C(O)=O L96418
3149 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(OC(F)(F)F)C=C2)=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=N1 L32029
3150 CCN(CC1=CC(C)=CC=C1)C1=NC(NCCC2=CC=CC=C2OC)=NC(NC2(CCSCC2)C(O)=O)=N1 L53085
3151 C[C@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=C(F)C=C1)C1=CC=CC2=C1C=CC=C2 L53622
3152 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C3C=CC=CC3=CC=C2)=NC(NCCC2=C(Cl)C=C(Cl)C=C2)=N1 L26848
3153 C[C@@H](CNC1=NC(NC2=CC(=C(C)C=C2)N(=O)=O)=NC(=N1)N(C)CC1=CC(Cl)=CC=C1)C(O)=O L80130
3154 CC(C)(C)C1=CC=C(CNC2=NC(NCCC3=CNC4=C3C=C(Cl)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L8428
3155 OCC1CN(C2=NC(NCC3=CC=CC=C3N3CCOCC3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L694
3156 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=CC=CC=C2N2CCOCC2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L18934
3157 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=NC(NCC2=CC=C(OC3=CC=CC=C3)C=C2)=N1 L29775
3158 COC1=CC=C(C=C1)C(NC1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(OC)C=C1 L19564
3159 CN(CC1=CC=C(Cl)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=N1 L69955
3160 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=C(F)C=CC(F)=C2F)=NC(NCC2=CC(I)=CC=C2)=N1 L32396
3161 CN(CC1=CC=CO1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C3C=CC=CC3=CC=C2)=N1 L63626
3162 COC1=CC=CC(CN(C)C2=NC(=NC(=N2)N2CCN(CC2)C2=CC=CC=C2C)N2CCC(CCCC(O)=O)CC2)=C1 L6214
3163 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCC1=CC=CC=C1 L89934
3164 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NCC2=CC=CC=C2N2CCOCC2)=NC(NC2(CCSCC2)C(O)=O)=N1 L53302
3165 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC=C)=N1 L69591
3166 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=N1 L69974
3167 COC1=CC=C(NC2=NC(NCCC3=CNC4=C3C=C(OCC3=CC=CC=C3)C=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1Cl L20717
3168 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NCC3=CC(C)=CC(C)=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L5791
3169 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC(F)=CC(F)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L29248
3170 CN(CC1=CC=NC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53260
3171 C[C@@H](CNC1=NC(NC2=CC=CC=N2=O)=NC(NCC2=CC=CC(Br)=C2)=N1)C(O)=O L77312
3172 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC(Cl)=CC=C1)N(C)CC1=CC=C(F)C=C1)C(O)=O L90498
3173 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=CC3=C(S2)C=CC=C3)=NC(NC[C@H](C)C(O)=O)=N1 L92549
3174 CSC1=CC=C(CNC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CC2=CC=CC3=C2C=CC=C3)C=C1 L58048
3175 COC1=CC=C(CNC2=NC(=NC(=N2)N2CC(CO)OC3=CC=CC=C23)N2CCC(CCCC(O)=O)CC2)C=C1 L673
3176 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=N1 L23197
3177 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C=C2)N2C=CC=C2)=N1 L60950
3178 CC1=CC2=C(NC=C2CCNC2=NC(=NC(NC3=C(C)C=CC(I)=C3)=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L3103
3179 CCCCN(CCCC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1 L47681
3180 CCCCC(CC)CNC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L82626
3181 OC(=O)C1(CCSCC1)NC1=NC(NC2=CC=C(F)C=C2)=NC(=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L62022
3182 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=NC(=N1)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F L29875
3183 CN(CC1=CC=CC=C1Cl)C1=NC(=NC(NCC2=CC=C(C=C2)N2C=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L29828
3184 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=CC=CC(Br)=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L43136
3185 CN(C)CC(C)(C)CNC1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=N2=O)=N1 L40403
3186 CC(C)CCC(C)NC1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L9197
3187 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC2=CC=CC=C2)CC1 L53015
3188 CN(CC1=CC=CC(C)=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(F)C=CC(F)=C2F)=N1 L69252
3189 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(NCCC2=CC=C(Cl)C(Cl)=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L16103
3190 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(NC2CCCCC2N)=NC(NC2(CCSCC2)C(O)=O)=N1 L53303
3191 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC[C@H]2CCCO2)=N1 L71511
3192 CNC1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72830
3193 CCC(NC1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(NC2(CCSCC2)C(O)=O)=N1)C1=CC=CC=C1 L37995
3194 COC1=CC=CC(CN(C)C2=NC(NC[C@H](C)C(O)=O)=NC(N[C@H](C)C3=CC=C(Br)C=C3)=N2)=C1 L89350
3195 COC1=CC=C(C=C1)C(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2)C1=CC=C(OC)C=C1 L56262
3196 CC(NC1=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=NC(NC2(CCSCC2)C(O)=O)=N1)C(O)C1=CC=CC=C1 L52396
3197 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCCN(C)C L53077
3198 COC1=CC=CC(CN(C)C2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N(C)[C@@H](C)C2=CC=CC=C2)=C1 L55558
3199 CN(C)C1=CC=CC(NC2=NC(=NC(=N2)N(CC2=CC=CC=C2)CC2=CC=CC=C2)N2CCC(CCCC(O)=O)CC2)=C1 L16005
3200 CC1=C(CNC2=NC(=NC(N[C@H]3C[C@@H]3C3=CC=CC=C3)=N2)N2CCC(CCCC(O)=O)CC2)C(Cl)=CC=C1 L35748
3201 COC1=CC(CCNC2=NC(=NC(NC3=CC(Cl)=C(Cl)C=C3N)=N2)N2CCC(CCCC(O)=O)CC2)=CC=C1 L25052
3202 COC1=CC=C(C=C1)C(NC1=NC(NCCC2=CC=CC(C)=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(OC)C=C1 L19426
3203 CCCCN(CCCC)C1=NC(NC(C)C(O)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47673
3204 OCC1CN(C2=NC(NCC3=CC4=C(OCO4)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L702
3205 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=CC=C(Br)C=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L43135
3206 OC(=O)C1(CCSCC1)NC1=NC(NCC2=CC=CC(=C2)C(F)(F)F)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L64299
3207 CN(CC1=CC=CC=C1Cl)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC(=C(C)C=C2)N(=O)=O)=N1 L43268
3208 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=CC=CC(C)=C2C)=NC(NC2(CCSCC2)C(O)=O)=N1 L43047
3209 COC1=CC=CC(CN(C)C2=NC(NC[C@H](C)C(O)=O)=NC(N[C@@H](C)C3=CC=C(Br)C=C3)=N2)=C1 L86662
3210 CC(C)CCN(CCC(C)C)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L83202
3211 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=C(F)C(F)=CC(F)=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L43122
3212 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(F)C(F)=CC(F)=C2)=N1 L58987
3213 CN(CC1=CC=C(C)C=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C L43080
3214 COC1=CC=CC(OC)=C1CNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L57090
